Round_num,Winner_Id,Loser_Id,WRank,LRank,WPts,LPts,Wsets,Lsets,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,SetsTotales,LabelWinnerRank,LabelWinnerPoints,LabelWinnerOddsB65,LabelWinnerOddsPS,LabelWinnerOddsMAX,LabelWinnerOddsAvg,WinnerRoundsWon,LoserRoundsWon,LabelWinnerRounds,LabelWinnerRoundsAndOddsAvg,WinnerRoundsLost,LoserRoundsLost,WinnerRoundsPlayed,LoserRoundsPlayed,LabelWinnerRoundsWonOverAll,LabelLoserRoundsWonOverAll
1,104,199,17,111.0,2185,547.0,3.0,0.0,1.33,3.4,1.39,3.28,1.4,3.52,1.34,3.29,3,1.0,1.0,1,1,1,1,4,2,1,1,2,1,6,3,0.6667,0.6667
1,247,151,14,41.0,2505,1258.0,3.0,0.0,1.2,4.5,1.22,4.81,1.22,5.0,1.2,4.56,3,1.0,1.0,1,1,1,1,6,3,1,1,1,1,7,4,0.8571,0.75
1,118,132,7,92.0,4650,698.0,3.0,0.0,1.08,8.0,1.07,10.95,1.09,13.0,1.07,9.2,3,1.0,1.0,1,1,1,1,6,0,1,1,1,1,7,1,0.8571,0.0
1,144,234,3,40.0,9125,1270.0,3.0,0.0,1.1,7.0,1.1,8.87,1.12,8.87,1.1,7.2,3,1.0,1.0,1,1,1,1,5,5,0,1,2,2,7,7,0.7143,0.7143
1,175,24,52,22.0,1017,1976.0,3.0,0.0,4.5,1.2,5.16,1.2,5.16,1.23,4.58,1.2,3,0.0,0.0,0,0,0,0,3,1,1,1,2,2,5,3,0.6,0.3333
1,84,85,310,36.0,140,1312.0,3.0,0.0,1.53,2.5,1.53,2.68,1.57,2.85,1.51,2.56,3,0.0,0.0,1,1,1,1,2,1,1,1,2,3,4,4,0.5,0.25
1,198,139,239,204.0,215,270.0,3.0,0.0,1.33,3.4,1.38,3.35,1.42,3.4,1.37,3.11,3,0.0,0.0,1,1,1,1,2,0,1,1,1,3,3,3,0.6667,0.0
1,1,233,105,193.0,610,287.0,3.0,0.0,1.25,4.0,1.27,4.18,1.28,4.33,1.25,4.01,3,1.0,1.0,1,1,1,1,2,0,1,1,2,1,4,1,0.5,0.0
1,244,59,78,178.0,775,326.0,3.0,0.0,1.57,2.37,1.59,2.52,1.63,2.55,1.58,2.4,3,1.0,1.0,1,1,1,1,4,0,1,1,2,2,6,2,0.6667,0.0
1,37,76,88,15.0,716,2400.0,3.0,1.0,3.2,1.36,3.33,1.38,3.33,1.42,3.13,1.36,4,0.0,0.0,0,0,0,0,2,5,0,0,4,2,6,7,0.3333,0.7143
1,50,5,46,156.0,1075,365.0,3.0,2.0,1.28,3.75,1.35,3.53,1.36,3.76,1.31,3.44,5,1.0,1.0,1,1,1,1,2,0,1,1,2,1,4,1,0.5,0.0
1,153,96,58,91.0,949,699.0,3.0,0.0,1.22,4.33,1.2,5.17,1.25,5.45,1.19,4.8,3,1.0,1.0,1,1,1,1,2,1,1,1,2,3,4,4,0.5,0.25
1,130,237,236,181.0,217,322.0,3.0,1.0,2.75,1.44,3.05,1.43,3.1,1.47,2.82,1.44,4,0.0,0.0,0,0,0,0,3,0,1,1,1,1,4,1,0.75,0.0
1,29,10,157,71.0,363,818.0,3.0,2.0,2.2,1.66,5.21,1.2,5.3,1.24,4.77,1.19,5,0.0,0.0,0,0,0,0,1,3,0,0,0,2,1,5,1.0,0.6
1,160,192,68,207.0,840,260.0,3.0,1.0,1.3,3.5,1.4,3.22,1.43,4.0,1.34,3.32,4,1.0,1.0,1,1,1,1,3,0,1,1,4,1,7,1,0.4286,0.0
1,228,64,32,67.0,1450,845.0,3.0,2.0,1.5,2.62,1.5,2.8,1.53,2.8,1.49,2.63,5,1.0,1.0,1,1,1,1,4,1,1,1,2,5,6,6,0.6667,0.1667
1,45,53,37,85.0,1310,742.0,3.0,1.0,1.72,2.1,1.71,2.28,1.83,2.28,1.75,2.08,4,1.0,1.0,1,1,1,1,5,1,1,1,1,2,6,3,0.8333,0.3333
1,71,61,25,94.0,1739,686.0,3.0,0.0,1.03,15.0,1.06,12.22,1.06,19.0,1.04,11.83,3,1.0,1.0,1,1,1,1,5,0,1,1,0,3,5,3,1.0,0.0
1,54,121,144,29.0,392,1628.0,3.0,1.0,8.0,1.08,10.03,1.08,10.2,1.09,8.35,1.07,4,0.0,0.0,0,0,0,0,1,3,0,0,0,1,1,4,1.0,0.75
1,197,251,49,9.0,1045,2860.0,3.0,1.0,2.1,1.72,2.3,1.69,2.3,1.75,2.14,1.71,4,0.0,0.0,0,0,0,0,3,4,0,0,1,1,4,5,0.75,0.8
1,44,261,2,83.0,9850,750.0,3.0,0.0,0.971,34.0,1.01,30.08,1.02,35.0,1.01,22.68,3,1.0,1.0,1,1,1,1,7,0,1,1,0,2,7,2,1.0,0.0
1,14,269,56,162.0,965,354.0,3.0,1.0,1.33,3.4,1.42,3.11,1.42,3.41,1.37,3.12,4,1.0,1.0,1,1,1,1,5,0,1,1,2,3,7,3,0.7143,0.0
1,279,48,47,31.0,1068,1468.0,3.0,2.0,3.0,1.4,3.12,1.42,3.24,1.44,2.98,1.4,5,0.0,0.0,0,0,0,0,1,2,0,0,4,3,5,5,0.2,0.4
1,267,201,153,72.0,379,807.0,3.0,2.0,1.72,2.1,1.77,2.18,1.77,2.23,1.71,2.15,5,0.0,0.0,1,1,1,1,1,3,0,0,0,2,1,5,1.0,0.6
1,220,25,44,39.0,1130,1271.0,3.0,0.0,1.44,2.75,1.45,2.97,1.46,2.97,1.43,2.85,3,0.0,0.0,1,1,1,1,5,2,1,1,2,5,7,7,0.7143,0.2857
1,109,0,16,100.0,2200,650.0,3.0,0.0,1.3,3.5,1.35,3.5,1.38,3.56,1.32,3.37,3,1.0,1.0,1,1,1,1,6,1,1,1,0,2,6,3,1.0,0.3333
1,272,49,186,57.0,302,953.0,3.0,0.0,1.44,2.75,1.47,2.9,1.5,2.92,1.46,2.72,3,0.0,0.0,1,1,1,1,1,2,0,0,1,4,2,6,0.5,0.3333
1,174,46,63,5.0,877,5890.0,3.0,1.0,4.33,1.22,4.89,1.22,4.89,1.23,4.43,1.21,4,0.0,0.0,0,0,0,0,4,2,1,1,1,4,5,6,0.8,0.3333
1,62,150,18,43.0,2130,1166.0,3.0,0.0,1.28,3.75,1.27,4.19,1.32,4.25,1.26,3.87,3,1.0,1.0,1,1,1,1,6,0,1,1,1,6,7,6,0.8571,0.0
1,264,165,90,108.0,701,576.0,3.0,0.0,1.9,1.9,2.03,1.88,2.03,1.95,1.93,1.88,3,1.0,1.0,0,0,0,0,3,1,1,1,1,3,4,4,0.75,0.25
1,271,265,8,76.0,3030,777.0,3.0,0.0,1.11,6.5,1.11,8.1,1.12,8.3,1.1,7.02,3,1.0,1.0,1,1,1,1,4,0,1,1,0,3,4,3,1.0,0.0
1,32,229,19,86.0,2090,729.0,3.0,1.0,1.14,5.5,1.17,5.87,1.18,6.15,1.15,5.43,4,1.0,1.0,1,1,1,1,4,2,1,1,0,4,4,6,1.0,0.3333
1,158,89,122,38.0,485,1286.0,3.0,1.0,6.5,1.11,6.62,1.14,7.45,1.14,6.32,1.12,4,0.0,0.0,0,0,0,0,1,0,1,1,0,4,1,4,1.0,0.0
1,213,78,70,412.0,829,88.0,3.0,0.0,1.14,5.5,1.14,6.65,1.16,6.9,1.13,5.97,3,1.0,1.0,1,1,1,1,2,0,1,1,2,1,4,1,0.5,0.0
1,276,215,24,89.0,1785,713.0,3.0,1.0,1.12,6.0,1.15,6.35,1.17,7.45,1.12,6.24,4,1.0,1.0,1,1,1,1,4,1,1,1,3,1,7,2,0.5714,0.5
1,231,186,118,73.0,510,797.0,3.0,0.0,2.75,1.44,2.82,1.49,3.08,1.5,2.78,1.44,3,0.0,0.0,0,0,0,0,3,3,0,0,2,3,5,6,0.6,0.5
1,253,221,66,104.0,854,638.0,3.0,0.0,2.62,1.5,2.61,1.56,2.7,1.57,2.56,1.51,3,1.0,1.0,0,0,0,0,2,2,0,0,5,1,7,3,0.2857,0.6667
1,156,60,96,202.0,684,274.0,3.0,2.0,1.72,2.1,1.88,2.03,1.91,2.1,1.83,1.98,5,1.0,1.0,1,1,1,1,2,1,1,1,1,4,3,5,0.6667,0.2
1,288,225,12,48.0,2614,1055.0,3.0,2.0,1.06,10.0,1.06,12.92,1.06,14.5,1.05,11.62,5,1.0,1.0,1,1,1,1,2,1,1,1,2,4,4,5,0.5,0.2
1,164,172,1,80.0,11260,763.0,3.0,0.0,1.01,23.0,1.01,30.79,1.02,35.0,1.01,21.63,3,1.0,1.0,1,1,1,1,7,3,1,1,0,1,7,4,1.0,0.75
1,206,210,101,64.0,649,870.0,3.0,0.0,1.53,2.5,1.59,2.52,1.62,2.63,1.54,2.5,3,0.0,0.0,1,1,1,1,3,4,0,0,3,3,6,7,0.5,0.5714
1,214,133,87,95.0,722,685.0,3.0,0.0,1.33,3.4,1.41,3.16,1.41,3.41,1.35,3.22,3,1.0,1.0,1,1,1,1,1,0,1,1,1,2,2,2,0.5,0.0
1,122,42,60,135.0,907,435.0,3.0,1.0,1.44,2.75,1.49,2.84,1.51,2.98,1.47,2.71,4,1.0,1.0,1,1,1,1,7,3,1,1,0,1,7,4,1.0,0.75
1,254,168,84,33.0,749,1395.0,3.0,0.0,1.4,3.0,1.44,3.02,1.45,3.2,1.4,2.95,3,0.0,0.0,1,1,1,1,3,3,0,1,1,4,4,7,0.75,0.4286
1,248,114,6,109.0,5385,563.0,3.0,2.0,1.08,8.0,1.12,7.61,1.14,8.1,1.1,6.91,5,1.0,1.0,1,1,1,1,5,3,1,1,1,2,6,5,0.8333,0.6
1,195,266,11,54.0,2660,1005.0,3.0,1.0,1.12,6.0,1.13,7.11,1.14,7.5,1.12,6.36,4,1.0,1.0,1,1,1,1,2,4,0,0,2,3,4,7,0.5,0.5714
1,27,147,20,103.0,2055,647.0,3.0,0.0,1.12,6.0,1.14,6.92,1.15,6.92,1.13,6.13,3,1.0,1.0,1,1,1,1,5,2,1,1,2,4,7,6,0.7143,0.3333
1,88,101,10,50.0,2665,1030.0,3.0,0.0,1.16,5.0,1.17,5.95,1.2,5.95,1.17,5.16,3,1.0,1.0,1,1,1,1,6,6,0,1,0,1,6,7,1.0,0.8571
1,211,270,102,77.0,649,776.0,3.0,0.0,1.5,2.62,1.53,2.71,1.56,2.71,1.5,2.61,3,0.0,0.0,1,1,1,1,2,3,0,0,1,4,3,7,0.6667,0.4286
2,102,184,213,23.0,252,1805.0,3.0,1.0,2.62,1.5,2.52,1.59,2.69,1.61,2.49,1.54,4,0.0,0.0,0,0,0,0,2,5,0,0,0,1,2,6,1.0,0.8333
2,123,257,30,79.0,1625,772.0,3.0,0.0,1.5,2.62,1.56,2.6,1.59,2.69,1.52,2.54,3,1.0,1.0,1,1,1,1,1,0,1,1,3,3,4,3,0.25,0.0
2,104,148,17,61.0,2185,886.0,3.0,1.0,1.28,3.75,1.29,3.97,1.3,4.2,1.27,3.78,4,1.0,1.0,1,1,1,1,4,1,1,1,0,1,4,2,1.0,0.5
2,198,175,239,52.0,215,1017.0,3.0,1.0,3.5,1.3,3.82,1.31,3.85,1.33,3.54,1.3,4,0.0,0.0,0,0,0,0,2,0,1,1,0,3,2,3,1.0,0.0
2,247,29,14,157.0,2505,363.0,3.0,0.0,1.02,19.0,1.01,29.04,1.02,35.0,1.01,19.32,3,1.0,1.0,1,1,1,1,5,0,1,1,1,1,6,1,0.8333,0.0
2,290,94,106,170.0,587,338.0,3.0,1.0,1.4,3.0,1.47,2.93,1.47,3.0,1.44,2.82,4,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
2,144,84,3,310.0,9125,140.0,3.0,0.0,1.05,11.0,1.05,14.7,1.08,17.0,1.04,12.09,3,1.0,1.0,1,1,1,1,5,1,1,1,0,1,5,2,1.0,0.5
2,44,130,2,236.0,9850,217.0,3.0,0.0,1.01,26.0,0.974,36.86,1.02,36.86,1.01,22.51,3,1.0,1.0,1,1,1,1,7,1,1,1,0,2,7,3,1.0,0.3333
2,1,37,105,88.0,610,716.0,3.0,0.0,1.44,2.75,1.48,2.88,1.54,2.88,1.46,2.73,3,0.0,0.0,1,1,1,1,1,0,1,1,1,2,2,2,0.5,0.0
2,176,113,74,35.0,794,1345.0,3.0,2.0,1.66,2.2,1.73,2.24,1.75,2.35,1.68,2.2,5,0.0,0.0,1,1,1,1,1,5,0,0,0,1,1,6,1.0,0.8333
2,50,197,46,49.0,1075,1045.0,3.0,0.0,2.37,1.57,2.34,1.68,2.41,1.7,2.28,1.63,3,1.0,1.0,0,0,0,0,2,0,1,1,0,3,2,3,1.0,0.0
2,71,153,25,58.0,1739,949.0,3.0,2.0,1.2,4.5,1.19,5.4,1.22,5.5,1.18,4.88,5,1.0,1.0,1,1,1,1,4,0,1,1,1,2,5,2,0.8,0.0
2,268,41,99,26.0,671,1738.0,3.0,1.0,2.0,1.8,1.99,1.92,2.04,1.93,1.97,1.84,4,0.0,0.0,0,0,0,0,1,1,0,0,1,3,2,4,0.5,0.25
2,118,244,7,78.0,4650,775.0,3.0,2.0,1.1,7.0,1.13,7.21,1.14,8.0,1.11,6.8,5,1.0,1.0,1,1,1,1,6,1,1,1,0,3,6,4,1.0,0.25
2,277,43,110,69.0,551,832.0,3.0,1.0,1.25,4.0,1.34,3.6,1.35,4.0,1.32,3.41,4,0.0,0.0,1,1,1,1,3,1,1,1,1,1,4,2,0.75,0.5
2,142,223,75,227.0,788,239.0,3.0,0.0,1.08,8.0,1.11,8.06,1.11,17.0,1.09,7.75,3,1.0,1.0,1,1,1,1,3,0,1,1,0,2,3,2,1.0,0.0
2,206,195,101,11.0,649,2660.0,3.0,2.0,5.0,1.16,4.64,1.24,5.5,1.27,4.52,1.2,5,0.0,0.0,0,0,0,0,1,0,1,1,2,2,3,2,0.3333,0.0
2,174,220,63,44.0,877,1130.0,3.0,0.0,1.44,2.75,1.48,2.86,1.49,2.95,1.44,2.79,3,0.0,0.0,1,1,1,1,1,3,0,0,3,2,4,5,0.25,0.6
2,32,158,19,122.0,2090,485.0,3.0,1.0,1.16,5.0,1.1,8.82,1.16,9.3,1.09,7.51,4,1.0,1.0,1,1,1,1,3,0,1,1,1,1,4,1,0.75,0.0
2,254,156,84,96.0,749,684.0,3.0,0.0,1.2,4.5,1.24,4.54,1.27,5.0,1.23,4.24,3,1.0,1.0,1,1,1,1,1,1,0,1,2,1,3,2,0.3333,0.5
2,109,160,16,68.0,2200,840.0,3.0,1.0,1.25,4.0,1.31,3.84,1.31,4.2,1.27,3.79,4,1.0,1.0,1,1,1,1,5,1,1,1,1,2,6,3,0.8333,0.3333
2,272,228,186,32.0,302,1450.0,3.0,0.0,3.2,1.36,3.21,1.4,3.3,1.45,3.11,1.37,3,0.0,0.0,0,0,0,0,1,2,0,0,0,2,1,4,1.0,0.5
2,27,211,20,102.0,2055,649.0,3.0,0.0,1.12,6.0,1.15,6.53,1.17,8.0,1.14,5.93,3,1.0,1.0,1,1,1,1,5,1,1,1,0,1,5,2,1.0,0.5
2,267,279,153,47.0,379,1068.0,3.0,0.0,3.2,1.36,3.04,1.44,3.3,1.44,3.09,1.38,3,0.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1.0,0.0
2,62,45,18,37.0,2130,1310.0,3.0,0.0,1.28,3.75,1.34,3.61,1.36,4.09,1.29,3.65,3,1.0,1.0,1,1,1,1,5,0,1,1,1,5,6,5,0.8333,0.0
2,164,253,1,66.0,11260,854.0,3.0,0.0,34.0,0.971,1.01,28.0,1.02,41.0,1.01,21.54,3,1.0,1.0,0,1,1,1,7,1,1,1,0,1,7,2,1.0,0.5
2,14,54,56,144.0,965,392.0,3.0,1.0,1.8,2.0,1.92,1.99,1.95,2.1,1.86,1.95,4,1.0,1.0,1,1,1,1,3,0,1,1,2,1,5,1,0.6,0.0
2,248,122,6,60.0,5385,907.0,3.0,0.0,1.22,4.33,1.18,5.7,1.23,5.75,1.18,4.99,3,1.0,1.0,1,1,1,1,4,3,1,1,1,4,5,7,0.8,0.4286
2,231,276,118,24.0,510,1785.0,3.0,2.0,2.62,1.5,2.46,1.62,2.75,1.62,2.56,1.51,5,0.0,0.0,0,0,0,0,3,1,1,1,0,3,3,4,1.0,0.25
2,88,214,10,87.0,2665,722.0,3.0,0.0,1.05,11.0,1.05,13.98,1.09,13.98,1.06,10.03,3,1.0,1.0,1,1,1,1,5,0,1,1,1,1,6,1,0.8333,0.0
2,288,213,12,70.0,2614,829.0,3.0,1.0,1.22,4.33,1.2,5.17,1.22,5.25,1.2,4.68,4,1.0,1.0,1,1,1,1,2,1,1,1,0,1,2,2,1.0,0.5
2,271,264,8,90.0,3030,701.0,3.0,1.0,1.1,7.0,1.08,9.89,1.11,10.0,1.08,8.29,4,1.0,1.0,1,1,1,1,3,0,1,1,1,3,4,3,0.75,0.0
3,144,71,3,25.0,9125,1739.0,3.0,0.0,1.14,5.5,1.14,6.74,1.16,7.0,1.13,6.13,3,1.0,1.0,1,1,1,1,5,1,1,1,0,3,5,4,1.0,0.25
3,102,1,213,105.0,252,610.0,3.0,0.0,3.0,1.4,2.85,1.49,3.03,1.49,2.85,1.43,3,0.0,0.0,0,0,0,0,1,0,1,1,1,1,2,1,0.5,0.0
3,50,123,46,30.0,1075,1625.0,3.0,0.0,2.0,1.8,2.01,1.89,2.04,1.94,1.98,1.83,3,0.0,0.0,0,0,0,0,1,0,1,1,1,1,2,1,0.5,0.0
3,198,104,239,17.0,215,2185.0,3.0,2.0,11.0,1.05,13.26,1.05,15.25,1.06,11.69,1.04,5,0.0,0.0,0,0,0,0,1,3,0,0,1,1,2,4,0.5,0.75
3,142,268,75,99.0,788,671.0,3.0,0.0,1.14,5.5,1.18,5.63,1.2,6.25,1.16,5.41,3,1.0,1.0,1,1,1,1,3,0,1,1,0,1,3,1,1.0,0.0
3,44,176,2,74.0,9850,794.0,3.0,0.0,1.005,34.0,1.01,32.66,1.02,35.0,1.01,22.92,3,1.0,1.0,1,1,1,1,6,0,1,1,1,1,7,1,0.8571,0.0
3,247,290,14,106.0,2505,587.0,3.0,0.0,1.06,10.0,1.06,12.05,1.1,15.0,1.06,10.33,3,1.0,1.0,1,1,1,1,4,0,1,1,1,1,5,1,0.8,0.0
3,118,277,7,110.0,4650,551.0,3.0,0.0,1.44,2.75,1.47,2.89,1.47,3.1,1.42,2.9,3,1.0,1.0,1,1,1,1,5,1,1,1,1,2,6,3,0.8333,0.3333
3,272,271,186,8.0,302,3030.0,3.0,0.0,5.0,1.16,5.52,1.19,5.55,1.2,5.08,1.17,3,0.0,0.0,0,0,0,0,1,1,0,0,0,2,1,3,1.0,0.3333
3,288,231,12,118.0,2614,510.0,3.0,0.0,1.2,4.5,1.25,4.48,1.25,4.95,1.21,4.42,3,1.0,1.0,1,1,1,1,2,2,0,1,0,1,2,3,1.0,0.6667
3,62,88,18,10.0,2130,2665.0,3.0,1.0,2.1,1.72,2.05,1.86,2.2,1.86,2.09,1.75,4,0.0,0.0,0,0,0,0,3,2,1,1,2,3,5,5,0.6,0.4
3,174,254,63,84.0,877,749.0,3.0,0.0,1.57,2.37,1.56,2.62,1.57,2.7,1.52,2.54,3,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
3,248,14,6,56.0,5385,965.0,2.0,0.0,1.11,6.5,1.11,8.22,1.12,8.55,1.1,7.22,2,1.0,1.0,1,1,1,1,4,0,1,1,0,3,4,3,1.0,0.0
3,27,206,20,101.0,2055,649.0,2.0,0.0,1.2,4.5,1.22,4.85,1.23,4.9,1.21,4.51,2,1.0,1.0,1,1,1,1,1,0,1,1,4,1,5,1,0.2,0.0
3,109,32,16,19.0,2200,2090.0,3.0,1.0,2.1,1.72,2.71,1.53,2.71,1.8,2.15,1.71,4,1.0,1.0,0,0,0,0,5,1,1,1,0,2,5,3,1.0,0.3333
3,164,267,1,153.0,11260,379.0,3.0,0.0,1.005,34.0,1.01,28.85,1.02,35.0,1.01,22.41,3,1.0,1.0,1,1,1,1,7,0,1,1,0,1,7,1,1.0,0.0
4,44,102,2,213.0,9850,252.0,3.0,0.0,1.01,26.0,1.01,34.13,1.02,35.0,1.01,22.01,3,1.0,1.0,1,1,1,1,6,0,1,1,0,1,6,1,1.0,0.0
4,142,118,75,7.0,788,4650.0,3.0,1.0,2.75,1.44,2.9,1.48,2.9,1.51,2.74,1.46,4,0.0,0.0,0,0,0,0,1,4,0,0,2,1,3,5,0.3333,0.8
4,144,198,3,239.0,9125,215.0,3.0,2.0,1.03,15.0,1.03,20.83,1.05,25.0,1.02,16.67,5,1.0,1.0,1,1,1,1,5,0,1,1,0,1,5,1,1.0,0.0
4,247,50,14,46.0,2505,1075.0,3.0,0.0,1.16,5.0,1.19,5.58,1.23,5.95,1.16,5.26,3,1.0,1.0,1,1,1,1,3,0,1,1,1,1,4,1,0.75,0.0
4,288,174,12,63.0,2614,877.0,3.0,1.0,1.25,4.0,1.25,4.62,1.29,4.75,1.23,4.26,4,1.0,1.0,1,1,1,1,2,0,1,1,0,1,2,1,1.0,0.0
4,248,27,6,20.0,5385,2055.0,3.0,0.0,1.3,3.5,1.33,3.71,1.36,3.8,1.31,3.49,3,1.0,1.0,1,1,1,1,2,0,1,1,2,1,4,1,0.5,0.0
4,164,109,1,16.0,11260,2200.0,3.0,0.0,1.04,13.0,1.04,18.11,1.05,20.0,1.03,13.89,3,1.0,1.0,1,1,1,1,7,1,1,1,0,4,7,5,1.0,0.2
4,62,272,18,186.0,2130,302.0,3.0,0.0,1.22,4.33,1.24,4.7,1.25,4.7,1.22,4.32,3,1.0,1.0,1,1,1,1,2,0,1,1,1,1,3,1,0.6667,0.0
5,247,144,14,3.0,2505,9125.0,3.0,2.0,2.75,1.44,3.41,1.38,3.41,1.46,3.01,1.4,5,0.0,0.0,0,0,0,0,1,4,0,0,2,1,3,5,0.3333,0.8
5,44,142,2,75.0,9850,788.0,3.0,0.0,1.08,8.0,1.08,10.52,1.12,13.0,1.08,8.31,3,1.0,1.0,1,1,1,1,6,0,1,1,0,1,6,1,1.0,0.0
5,248,288,6,12.0,5385,2614.0,3.0,0.0,1.53,2.5,1.52,2.77,1.6,2.77,1.52,2.57,3,1.0,1.0,1,1,1,1,2,0,1,1,0,2,2,2,1.0,0.0
5,164,62,1,18.0,11260,2130.0,3.0,1.0,1.06,10.0,1.07,12.01,1.08,15.0,1.06,10.15,4,1.0,1.0,1,1,1,1,4,0,1,1,3,2,7,2,0.5714,0.0
6,44,247,2,14.0,9850,2505.0,3.0,0.0,1.14,5.5,1.15,6.7,1.2,6.7,1.16,5.51,3,1.0,1.0,1,1,1,1,5,0,1,1,1,1,6,1,0.8333,0.0
6,164,248,1,6.0,11260,5385.0,3.0,2.0,1.33,3.4,1.3,3.98,1.4,3.98,1.31,3.53,5,1.0,1.0,1,1,1,1,3,1,1,1,1,1,4,2,0.75,0.5
7,44,164,2,1.0,9850,11260.0,3.0,0.0,1.72,2.1,1.71,2.29,1.73,2.38,1.68,2.24,3,0.0,0.0,1,1,1,1,5,2,1,1,0,1,5,3,1.0,0.6667
1,76,147,29,122.0,1933,644.0,3.0,0.0,1.25,4.0,1.27,4.26,1.32,4.26,1.27,3.8,3,1.0,1.0,1,1,1,1,5,2,1,1,2,4,7,6,0.7143,0.3333
1,62,290,12,81.0,3085,912.0,3.0,0.0,1.12,6.0,1.13,7.01,1.19,7.01,1.13,6.09,3,1.0,1.0,1,1,1,1,6,1,1,1,1,2,7,3,0.8571,0.3333
1,3,261,177,79.0,400,937.0,3.0,0.0,1.66,2.2,1.71,2.27,1.71,2.52,1.61,2.33,3,0.0,0.0,1,1,1,1,1,0,1,1,0,2,1,2,1.0,0.0
1,42,74,150,96.0,498,822.0,3.0,1.0,2.1,1.72,2.41,1.64,2.45,1.94,2.21,1.68,4,0.0,0.0,0,0,0,0,3,0,1,1,1,2,4,2,0.75,0.0
1,88,31,11,183.0,3215,393.0,3.0,0.0,1.12,6.0,1.11,8.04,1.14,10.75,1.09,7.67,3,1.0,1.0,1,1,1,1,6,0,1,1,0,1,6,1,1.0,0.0
1,45,258,61,107.0,1114,764.0,3.0,0.0,3.2,1.36,3.4,1.37,3.4,1.44,3.15,1.36,3,1.0,1.0,0,0,0,0,5,0,1,1,1,1,6,1,0.8333,0.0
1,151,90,48,27.0,1384,2195.0,3.0,1.0,2.5,1.53,2.37,1.66,2.88,1.66,2.46,1.55,4,0.0,0.0,0,0,0,0,3,1,1,1,1,4,4,5,0.75,0.2
1,209,144,68,4.0,1020,8445.0,3.0,2.0,7.0,1.1,9.48,1.09,10.0,1.11,7.73,1.09,5,0.0,0.0,0,0,0,0,1,5,0,0,4,2,5,7,0.2,0.7143
1,109,160,25,71.0,2280,976.0,3.0,0.0,1.3,3.5,1.24,4.6,1.32,4.6,1.23,4.17,3,1.0,1.0,1,1,1,1,6,3,1,1,0,4,6,7,1.0,0.4286
1,174,266,44,69.0,1456,995.0,3.0,0.0,1.1,7.0,1.13,7.35,1.13,7.5,1.11,6.79,3,1.0,1.0,1,1,1,1,4,4,0,1,1,3,5,7,0.8,0.5714
1,113,256,49,159.0,1318,458.0,3.0,2.0,1.12,6.0,1.15,6.34,1.16,8.0,1.12,6.29,5,1.0,1.0,1,1,1,1,6,0,1,1,0,2,6,2,1.0,0.0
1,32,43,23,102.0,2350,793.0,3.0,1.0,1.06,10.0,1.08,10.16,1.09,13.0,1.06,9.57,4,1.0,1.0,1,1,1,1,4,2,1,1,0,2,4,4,1.0,0.5
1,130,208,119,75.0,675,951.0,3.0,1.0,1.3,3.5,1.31,3.83,1.41,4.0,1.3,3.59,4,0.0,0.0,1,1,1,1,3,1,1,1,1,2,4,3,0.75,0.3333
1,156,27,84,17.0,900,2521.0,1.0,2.0,4.0,1.25,5.07,1.21,5.07,1.26,4.52,1.21,3,0.0,0.0,0,0,0,0,2,5,0,0,1,2,3,7,0.6667,0.7143
1,186,10,55,73.0,1168,968.0,3.0,1.0,1.8,2.0,1.81,2.11,1.87,2.25,1.77,2.05,4,1.0,1.0,1,1,1,1,3,3,0,1,3,2,6,5,0.5,0.6
1,118,252,6,152.0,6990,485.0,3.0,2.0,1.04,13.0,1.05,14.47,1.05,18.0,1.03,12.73,5,1.0,1.0,1,1,1,1,6,1,1,1,1,3,7,4,0.8571,0.25
1,213,37,46,106.0,1408,772.0,3.0,0.0,1.03,15.0,1.04,14.9,1.05,17.75,1.03,12.7,3,1.0,1.0,1,1,1,1,2,2,0,1,2,4,4,6,0.5,0.3333
1,149,110,182,137.0,393,555.0,3.0,1.0,3.75,1.28,3.88,1.3,4.9,1.32,3.79,1.27,4,0.0,0.0,0,0,0,0,1,0,1,1,0,3,1,3,1.0,0.0
1,82,48,154,20.0,478,2498.0,3.0,2.0,2.37,1.57,2.65,1.55,2.66,1.61,2.48,1.55,5,0.0,0.0,0,0,0,0,2,2,0,0,0,3,2,5,1.0,0.4
1,248,106,5,60.0,7500,1123.0,3.0,0.0,1.02,17.0,1.02,21.59,1.04,25.0,1.01,16.8,3,1.0,1.0,1,1,1,1,5,3,1,1,1,3,6,6,0.8333,0.5
1,142,244,19,85.0,2500,897.0,3.0,2.0,1.11,6.5,1.14,6.77,1.18,7.0,1.12,6.3,5,1.0,1.0,1,1,1,1,3,4,0,0,0,2,3,6,1.0,0.6667
1,210,64,88,74.0,878,963.0,3.0,2.0,5.0,1.16,5.34,1.19,5.75,1.2,5.04,1.17,5,0.0,0.0,0,0,0,0,4,1,1,1,3,5,7,6,0.5714,0.1667
