"",Date,Round,Winner,Loser,WRank,LRank,WPts,LPts,Wsets,Lsets,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,SetsTotales,LabelWinnerRank,LabelWinnerPoints,LabelWinnerOddsB65,LabelWinnerOddsPS,LabelWinnerOddsMAX,LabelWinnerOddsAvg,WinnerRoundsWon,LoserRoundsWon,LabelWinnerRounds,LabelWinnerRoundsAndOddsAvg
402,27/05/2019,1st Round,Brady J.,Jorovic I.,80,103.0,753,616.0,2.0,1.0,1.44,2.75,1.78,1.99,1.23,4.11,1.39,3.25,1.03,12.58,1.46,3.25,1.41,2.94,3,1.0,1.0,1,1,1,1,3,0,1,1
403,27/05/2019,1st Round,Cirstea S.,Juvan K.,84,131.0,709,457.0,2.0,1.0,2.0,1.8,1.44,2.73,3.63,1.28,2.13,1.78,2.17,1.68,2.25,1.85,2.06,1.77,3,1.0,1.0,0,0,0,0,4,2,1,1
404,27/05/2019,1st Round,Barty A.,Pegula J.,8,72.0,4420,806.0,2.0,0.0,1.08,8.0,1.87,1.89,1.22,4.11,1.08,9.67,1.6,2.31,1.1,9.67,1.08,8.17,2,1.0,1.0,1,1,1,1,3,2,1,1
405,27/05/2019,1st Round,Hercog P.,Sasnovich A.,71,34.0,809,1550.0,2.0,1.0,1.72,2.1,1.23,4.11,2.61,1.48,1.79,2.13,1.21,4.41,1.8,2.2,1.72,2.13,3,0.0,0.0,1,1,1,1,4,5,0,0
406,27/05/2019,1st Round,Minella M.,Pavlyuchenkova A.,100,44.0,626,1245.0,2.0,0.0,2.62,1.5,3.63,1.28,1.34,3.18,2.8,1.49,1.07,8.61,2.8,1.53,2.65,1.49,2,0.0,0.0,0,0,0,0,1,5,0,0
407,27/05/2019,1st Round,Zhang S.,Lepchenko V.,50,129.0,1120,466.0,2.0,0.0,2.37,1.57,1.22,4.11,2.18,1.67,2.36,1.65,3.08,1.37,2.5,1.65,2.38,1.59,2,1.0,1.0,0,0,0,0,5,2,1,1
408,27/05/2019,1st Round,Sevastova A.,Kumkhum L.,12,107.0,3136,604.0,2.0,0.0,1.08,8.0,2.61,1.48,1.65,2.23,1.08,9.33,1.25,3.95,1.1,10.2,1.07,8.45,2,1.0,1.0,1,1,1,1,3,0,1,1
409,27/05/2019,1st Round,Vekic D.,Samsonova L.,24,159.0,1940,369.0,2.0,0.0,1.16,5.0,1.34,3.18,3.05,1.37,1.19,5.2,1.5,2.6,1.25,5.2,1.21,4.5,2,1.0,1.0,1,1,1,1,3,0,1,1
410,27/05/2019,1st Round,Rogers S.,Sharma A.,514,92.0,45,665.0,2.0,0.0,2.2,1.66,2.18,1.67,1.29,3.51,2.54,1.57,3.34,1.32,2.54,1.69,2.34,1.6,2,0.0,0.0,0,0,0,0,4,2,1,1
411,27/05/2019,1st Round,Mertens E.,Zidansek T.,20,60.0,2305,970.0,2.0,1.0,1.44,2.75,1.65,2.23,1.38,2.99,1.49,2.81,1.08,7.87,1.5,2.82,1.47,2.71,3,1.0,1.0,1,1,1,1,6,2,1,1
412,27/05/2019,1st Round,Peterson R.,Putintseva Y.,63,28.0,912,1690.0,2.0,0.0,2.1,1.72,3.05,1.37,1.44,2.75,2.33,1.67,1.1,7.07,2.33,1.75,2.19,1.69,2,0.0,0.0,0,0,0,0,3,5,0,0
413,27/05/2019,1st Round,Diyas Z.,Albie A.,99,289.0,630,173.0,2.0,0.0,1.12,6.0,1.29,3.51,1.39,2.95,1.15,6.13,1.37,3.06,1.18,6.5,1.14,5.79,2,1.0,1.0,1,1,1,1,4,0,1,1
414,27/05/2019,1st Round,Suarez Navarro C.,Yastremska D.,29,32.0,1672,1579.0,2.0,1.0,2.2,1.66,1.38,2.99,1.57,2.37,2.16,1.77,1.18,4.85,2.23,1.77,2.13,1.72,3,1.0,1.0,0,0,0,0,4,0,1,1
415,27/05/2019,1st Round,Collins D.,Maria T.,36,57.0,1512,1005.0,2.0,0.0,1.28,3.75,1.44,2.75,1.38,2.97,1.3,3.84,1.1,7.21,1.31,4.05,1.29,3.64,2,1.0,1.0,1,1,1,1,4,2,1,1
416,27/05/2019,1st Round,Alexandrova E.,Buzarnescu M.,58,33.0,988,1575.0,2.0,0.0,2.75,1.44,1.39,2.95,1.49,2.58,2.6,1.55,1.28,3.64,2.85,1.55,2.72,1.46,2,0.0,0.0,0,0,0,0,5,2,1,1
417,27/05/2019,1st Round,Petkovic A.,Riske A.,69,62.0,825,933.0,2.0,1.0,1.57,2.37,1.57,2.37,1.35,3.14,1.65,2.36,2.22,1.65,1.67,2.41,1.61,2.33,3,0.0,0.0,1,1,1,1,4,1,1,1
418,27/05/2019,1st Round,Bolsova A.,Zvonareva V.,137,78.0,423,760.0,2.0,0.0,2.0,1.8,1.38,2.97,1.18,4.86,1.81,2.1,1.44,2.76,2.05,2.15,1.83,1.98,2,0.0,0.0,0,1,1,1,1,0,1,1
419,27/05/2019,1st Round,Stosur S.,Strycova B.,96,40.0,648,1355.0,2.0,0.0,2.75,1.44,1.49,2.58,1.23,4.11,2.7,1.52,1.7,2.14,2.8,1.54,2.64,1.49,2,0.0,0.0,0,0,0,0,4,4,0,0
420,27/05/2019,1st Round,Williams S.,Diatchenko V.,10,83.0,3521,731.0,2.0,1.0,1.14,5.5,1.35,3.14,1.02,15.97,1.14,6.31,1.3,3.52,1.2,6.4,1.14,5.71,3,1.0,1.0,1,1,1,1,5,0,1,1
421,27/05/2019,1st Round,Kenin S.,Gatto-Monticone G.,35,164.0,1513,355.0,2.0,1.0,1.25,4.0,1.18,4.86,2.26,1.62,1.25,4.31,2.05,1.77,1.27,4.31,1.25,4.01,3,1.0,1.0,1,1,1,1,3,0,1,1
422,27/05/2019,1st Round,Hsieh S.W.,Golubic V.,25,79.0,1825,759.0,2.0,1.0,1.36,3.2,1.23,4.11,1.53,2.49,1.46,2.91,2.22,1.65,1.46,3.2,1.41,2.92,3,1.0,1.0,1,1,1,1,4,1,1,1
423,28/05/2019,1st Round,Kasatkina D.,Paolini J.,21,210.0,2150,279.0,2.0,0.0,1.2,4.5,1.02,15.97,1.04,11.26,1.27,4.18,3.85,1.26,1.27,4.8,1.23,4.19,2,1.0,1.0,1,1,1,1,7,2,1,1
424,28/05/2019,1st Round,Begu I.,Zhu L.,116,106.0,554,605.0,2.0,0.0,1.14,5.5,2.26,1.62,1.24,3.99,1.17,5.85,3.42,1.32,1.18,6.75,1.15,5.48,2,0.0,0.0,1,1,1,1,5,0,1,1
425,28/05/2019,1st Round,Puig M.,Flipkens K.,59,64.0,983,910.0,2.0,0.0,1.28,3.75,1.53,2.49,1.29,3.57,1.32,3.66,1.61,2.32,1.32,3.85,1.29,3.63,2,1.0,1.0,1,1,1,1,3,2,1,1
426,28/05/2019,1st Round,Andreescu B.,Bouzkova M.,23,118.0,1973,544.0,2.0,1.0,1.36,3.2,1.04,11.26,1.13,5.9,1.3,3.85,5.41,1.15,1.36,3.85,1.32,3.39,3,1.0,1.0,1,1,1,1,2,1,1,1
427,28/05/2019,1st Round,Muchova K.,Kontaveit A.,73,17.0,783,2565.0,2.0,1.0,2.37,1.57,1.24,3.99,1.15,5.26,2.36,1.65,2.18,1.68,2.5,1.7,2.33,1.61,3,0.0,0.0,0,0,0,0,3,3,0,0
428,28/05/2019,1st Round,Anisimova A.,Tan H.,51,265.0,1110,205.0,2.0,0.0,1.08,8.0,1.29,3.57,1.58,2.36,1.09,8.68,1.64,2.25,1.1,9.3,1.08,7.82,2,1.0,1.0,1,1,1,1,3,1,1,1
429,28/05/2019,1st Round,Garcia C.,Barthel M.,22,86.0,2055,699.0,2.0,0.0,1.25,4.0,1.13,5.9,1.57,2.37,1.27,4.19,9.16,1.06,1.28,4.22,1.25,4.0,2,1.0,1.0,1,1,1,1,7,0,1,1
430,28/05/2019,1st Round,Azarenka V.,Ostapenko J.,43,39.0,1260,1432.0,2.0,0.0,1.25,4.0,1.15,5.26,1.23,4.12,1.29,3.95,1.09,7.52,1.3,4.4,1.26,3.91,2,0.0,0.0,1,1,1,1,4,3,1,1
431,28/05/2019,1st Round,Blinkova A.,Gasparyan M.,117,65.0,547,908.0,2.0,1.0,1.57,2.37,1.58,2.36,1.56,2.38,1.63,2.41,1.13,5.89,1.7,2.45,1.61,2.33,3,0.0,0.0,1,1,1,1,1,0,1,1
432,28/05/2019,1st Round,Linette M.,Paquet C.,87,166.0,695,353.0,2.0,1.0,2.0,1.8,1.57,2.37,2.53,1.51,1.94,1.94,1.49,2.61,2.11,2.01,1.97,1.84,3,1.0,1.0,0,0,0,0,4,1,1,1
433,28/05/2019,1st Round,Nara K.,Jakupovic D.,238,105.0,238,605.0,2.0,1.0,1.57,2.37,1.23,4.12,1.07,8.53,1.65,2.37,1.78,2.02,1.75,2.44,1.62,2.3,3,0.0,0.0,1,1,1,1,3,0,1,1
434,28/05/2019,1st Round,Osaka N.,Schmiedlova A.,1,90.0,6486,672.0,2.0,1.0,1.07,9.0,1.56,2.38,2.69,1.45,1.09,8.72,1.14,5.64,1.11,9.3,1.09,7.7,3,1.0,1.0,1,1,1,1,4,2,1,1
435,28/05/2019,1st Round,Sabalenka A.,Cibulkova D.,11,41.0,3505,1333.0,2.0,0.0,1.57,2.37,2.53,1.51,1.1,6.83,1.58,2.52,2.0,1.8,1.64,2.52,1.59,2.37,2,1.0,1.0,1,1,1,1,4,2,1,1
436,28/05/2019,1st Round,Hon P.,Babos T.,132,148.0,448,398.0,2.0,1.0,2.75,1.44,1.07,8.53,1.42,2.8,2.81,1.49,1.48,2.62,2.9,1.51,2.73,1.46,3,1.0,1.0,0,0,0,0,1,1,0,0
437,28/05/2019,1st Round,Wang Q.,Zheng S.,16,45.0,2812,1210.0,2.0,0.0,1.44,2.75,2.69,1.45,2.29,1.61,1.44,3.0,1.07,8.89,1.48,3.05,1.43,2.82,2,1.0,1.0,1,1,1,1,4,1,1,1
438,28/05/2019,1st Round,Tsurenko L.,Bouchard E.,27,77.0,1767,761.0,2.0,0.0,1.44,2.75,1.1,6.83,1.04,11.66,1.41,3.11,1.26,3.89,1.48,3.11,1.43,2.84,2,1.0,1.0,1,1,1,1,3,3,0,1
439,28/05/2019,1st Round,Krunic A.,Gavrilova D.,76,61.0,770,936.0,1.0,0.0,2.75,1.44,1.42,2.8,1.42,2.82,2.86,1.47,1.28,3.66,2.86,1.5,2.73,1.46,1,0.0,0.0,0,0,0,0,2,2,0,0
440,28/05/2019,1st Round,Keys M.,Rodina E.,14,70.0,2965,820.0,2.0,0.0,1.06,10.0,2.29,1.61,1.54,2.43,1.08,9.69,1.39,3.0,1.09,13.0,1.07,9.14,2,1.0,1.0,1,1,1,1,6,0,1,1
441,28/05/2019,1st Round,Halep S.,Tomljanovic A.,3,47.0,5533,1168.0,2.0,1.0,1.12,6.0,1.04,11.66,1.26,3.81,1.13,6.83,1.3,3.5,1.15,7.0,1.13,6.23,3,1.0,1.0,1,1,1,1,6,2,1,1
442,28/05/2019,1st Round,Swiatek I.,Janicijevic S.,104,,613,,2.0,0.0,1.02,17.0,1.42,2.82,1.11,6.38,1.04,15.76,1.15,5.55,1.05,21.0,1.03,13.6,2,,,1,1,1,1,4,0,1,1
443,28/05/2019,1st Round,Siniakova K.,Rybakina E.,42,141.0,1277,417.0,2.0,0.0,1.44,2.75,1.54,2.43,2.25,1.62,1.55,2.6,6.25,1.12,1.55,2.8,1.48,2.66,2,1.0,1.0,1,1,1,1,5,3,1,1
444,28/05/2019,1st Round,Sakkari M.,Tatishvili A.,30,,1642,,2.0,0.0,1.02,17.0,1.26,3.81,1.13,5.81,1.01,27.48,1.09,7.41,1.03,27.48,1.02,17.18,2,,,1,1,1,1,5,0,1,1
445,29/05/2019,2nd Round,Svitolina E.,Kozlova K.,9,67.0,3967,840.0,,,1.25,4.0,1.11,6.38,1.28,3.63,1.27,4.1,2.73,1.45,1.3,4.4,1.25,3.94,0,1.0,1.0,1,1,1,1,6,0,1,1
446,29/05/2019,2nd Round,Muguruza G.,Larsson J.,19,172.0,2465,338.0,2.0,0.0,1.11,6.5,2.25,1.62,1.22,4.2,1.13,6.9,3.07,1.37,1.15,7.5,1.12,6.38,2,1.0,1.0,1,1,1,1,5,0,1,1
447,29/05/2019,2nd Round,Stephens S.,Sorribes Tormo S.,7,75.0,4552,778.0,2.0,0.0,1.16,5.0,1.13,5.81,1.13,5.9,1.2,5.1,1.6,2.33,1.22,5.45,1.19,4.77,2,1.0,1.0,1,1,1,1,5,0,1,1
448,29/05/2019,2nd Round,Hercog P.,Brady J.,71,80.0,809,753.0,2.0,1.0,1.61,2.3,1.28,3.63,3.74,1.27,1.68,2.29,1.16,5.14,1.75,2.4,1.66,2.23,3,1.0,1.0,1,1,1,1,2,1,1,1
449,29/05/2019,2nd Round,Kudermetova V.,Diyas Z.,68,99.0,839,630.0,2.0,0.0,1.5,2.62,1.22,4.2,1.22,4.25,1.63,2.41,1.74,2.08,1.63,2.66,1.53,2.52,2,1.0,1.0,1,1,1,1,2,0,1,1
450,29/05/2019,2nd Round,Mertens E.,Parry D.,20,457.0,2305,64.0,2.0,0.0,1.06,10.0,1.13,5.9,2.63,1.47,1.07,10.26,1.12,6.26,1.09,10.26,1.07,8.88,2,1.0,1.0,1,1,1,1,6,1,1,1
451,29/05/2019,2nd Round,Kanepi K.,Zhang S.,88,50.0,680,1120.0,2.0,1.0,1.44,2.75,3.74,1.27,1.47,2.65,1.45,2.93,1.24,4.05,1.47,3.0,1.44,2.8,3,0.0,0.0,1,1,1,1,2,2,0,1
452,29/05/2019,2nd Round,Suarez Navarro C.,Rogers S.,29,514.0,1672,45.0,2.0,1.0,1.3,3.5,1.22,4.25,1.62,2.26,1.32,3.72,1.44,2.77,1.33,3.84,1.3,3.55,3,1.0,1.0,1,1,1,1,3,3,0,1
453,29/05/2019,2nd Round,Sevastova A.,Minella M.,12,100.0,3136,626.0,2.0,0.0,1.3,3.5,2.63,1.47,1.37,3.06,1.28,3.99,4.45,1.21,1.35,4.0,1.29,3.6,2,1.0,1.0,1,1,1,1,2,0,1,1
454,29/05/2019,2nd Round,Pliskova Ka.,Kucova K.,2,203.0,5685,284.0,2.0,0.0,1.12,6.0,1.47,2.65,1.01,24.13,1.15,6.41,1.79,2.01,1.16,7.5,1.13,6.21,2,1.0,1.0,1,1,1,1,3,0,1,1
455,29/05/2019,2nd Round,Martic P.,Mladenovic K.,31,53.0,1615,1090.0,2.0,0.0,1.8,2.0,1.62,2.26,1.1,6.64,1.95,1.93,1.13,5.79,1.95,2.13,1.86,1.95,2,1.0,1.0,1,0,1,1,3,2,1,1
456,29/05/2019,2nd Round,Vondrousova M.,Potapova A.,38,81.0,1457,746.0,2.0,0.0,1.2,4.5,1.37,3.06,2.17,1.66,1.23,4.63,1.45,2.72,1.25,4.75,1.22,4.33,2,1.0,1.0,1,1,1,1,2,0,1,1
457,29/05/2019,2nd Round,Konta J.,Davis L.,26,111.0,1785,585.0,2.0,1.0,1.2,4.5,1.01,24.13,1.09,7.29,1.19,5.34,1.71,2.13,1.24,5.34,1.2,4.62,3,1.0,1.0,1,1,1,1,1,0,1,1
458,29/05/2019,2nd Round,Vekic D.,Peterson R.,24,63.0,1940,912.0,2.0,1.0,1.53,2.5,1.1,6.64,1.16,5.12,1.56,2.56,1.22,4.28,1.57,2.63,1.54,2.49,3,1.0,1.0,1,1,1,1,1,0,1,1
459,29/05/2019,2nd Round,Kuzmova V.,Bertens K.,46,4.0,1205,5405.0,0.0,0.0,5.0,1.16,2.17,1.66,2.38,1.57,5.35,1.19,3.85,1.26,5.5,1.22,4.86,1.18,0,0.0,0.0,0,0,0,0,1,3,0,0
460,30/05/2019,2nd Round,Kenin S.,Andreescu B.,35,23.0,1513,1973.0,,,2.1,1.72,1.09,7.29,1.55,2.41,2.21,1.74,1.21,4.34,2.21,1.74,2.19,1.71,0,0.0,0.0,0,0,0,0,3,0,1,1
461,30/05/2019,2nd Round,Alexandrova E.,Stosur S.,58,96.0,988,648.0,2.0,1.0,2.1,1.72,1.16,5.12,4.72,1.19,2.02,1.87,3.2,1.34,2.23,1.92,2.06,1.77,3,1.0,1.0,0,0,0,0,2,3,0,0
462,30/05/2019,2nd Round,Bolsova A.,Cirstea S.,137,84.0,423,709.0,2.0,0.0,2.1,1.72,2.38,1.57,1.22,4.16,2.09,1.82,2.67,1.47,2.16,1.85,2.08,1.75,2,0.0,0.0,0,0,0,0,1,1,0,0
463,30/05/2019,2nd Round,Osaka N.,Azarenka V.,1,43.0,6486,1260.0,2.0,1.0,1.72,2.1,1.55,2.41,4.29,1.22,1.74,2.2,1.07,8.47,1.8,2.29,1.73,2.1,3,1.0,1.0,1,1,1,1,3,2,1,1
464,30/05/2019,2nd Round,Anisimova A.,Sabalenka A.,51,11.0,1110,3505.0,2.0,0.0,2.1,1.72,4.72,1.19,1.4,2.88,2.06,1.83,1.41,2.9,2.3,1.95,2.0,1.81,2,0.0,0.0,0,0,0,0,3,3,0,0
465,30/05/2019,2nd Round,Siniakova K.,Sakkari M.,42,30.0,1277,1642.0,2.0,1.0,3.0,1.4,1.22,4.16,1.62,2.26,3.24,1.39,2.35,1.59,3.24,1.45,3.0,1.39,3,0.0,0.0,0,0,0,0,4,3,1,1
466,30/05/2019,2nd Round,Swiatek I.,Wang Q.,104,16.0,613,2812.0,2.0,0.0,1.66,2.2,4.29,1.22,1.02,17.12,1.68,2.31,2.38,1.58,1.75,2.33,1.68,2.2,2,0.0,0.0,1,1,1,1,4,1,1,1
467,30/05/2019,2nd Round,Barty A.,Collins D.,8,36.0,4420,1512.0,2.0,0.0,1.2,4.5,1.4,2.88,1.46,2.68,1.23,4.66,1.6,2.33,1.26,5.0,1.22,4.32,2,1.0,1.0,1,1,1,1,1,2,0,0
468,30/05/2019,2nd Round,Begu I.,Muchova K.,116,73.0,554,783.0,2.0,1.0,2.75,1.44,1.62,2.26,1.45,2.7,2.84,1.48,1.1,6.95,3.0,1.5,2.8,1.44,3,0.0,0.0,0,0,0,0,4,2,1,1
469,30/05/2019,2nd Round,Bencic B.,Siegemund L.,15,95.0,2893,649.0,2.0,1.0,1.3,3.5,1.02,17.12,1.69,2.13,1.34,3.53,1.46,2.69,1.34,3.55,1.32,3.43,3,1.0,1.0,1,1,1,1,2,1,1,1
470,30/05/2019,2nd Round,Williams S.,Nara K.,10,238.0,3521,238.0,2.0,0.0,1.07,9.0,1.46,2.68,1.11,6.3,1.09,9.3,1.69,2.17,1.1,10.2,1.07,8.43,2,1.0,1.0,1,1,1,1,4,0,1,1
471,30/05/2019,2nd Round,Petkovic A.,Hsieh S.W.,69,25.0,825,1825.0,2.0,1.0,2.5,1.53,1.45,2.7,1.03,14.05,2.54,1.57,1.83,1.97,2.63,1.6,2.47,1.55,3,0.0,0.0,0,0,0,0,2,1,1,1
472,30/05/2019,2nd Round,Puig M.,Kasatkina D.,59,21.0,983,2150.0,2.0,0.0,2.37,1.57,1.69,2.13,1.73,2.07,2.49,1.6,1.08,7.95,2.5,1.67,2.4,1.58,2,0.0,0.0,0,0,0,0,2,5,0,0
473,30/05/2019,2nd Round,Blinkova A.,Garcia C.,117,22.0,547,2055.0,2.0,1.0,4.5,1.2,1.11,6.3,7.13,1.09,4.4,1.25,4.18,1.22,4.85,1.25,4.48,1.21,3,0.0,0.0,0,0,0,0,1,3,0,0
474,30/05/2019,2nd Round,Halep S.,Linette M.,3,87.0,5533,695.0,2.0,1.0,1.05,11.0,1.03,14.05,1.01,18.49,1.05,12.35,1.57,2.41,1.07,16.5,1.04,11.28,3,1.0,1.0,1,1,1,1,5,2,1,1
475,31/05/2019,2nd Round,Keys M.,Hon P.,14,132.0,2965,448.0,2.0,1.0,1.08,8.0,1.73,2.07,1.4,2.89,1.11,8.04,1.16,5.2,1.11,8.5,1.09,7.66,3,1.0,1.0,1,1,1,1,5,0,1,1
476,31/05/2019,2nd Round,Tsurenko L.,Krunic A.,27,76.0,1767,770.0,2.0,1.0,1.5,2.62,7.13,1.09,1.54,2.44,1.49,2.81,3.29,1.33,1.75,2.85,1.63,2.29,3,1.0,1.0,1,1,1,1,3,0,1,1
477,31/05/2019,3rd Round,Martic P.,Pliskova Ka.,31,2.0,1615,5685.0,2.0,0.0,2.37,1.57,1.01,18.49,1.31,3.42,2.42,1.63,1.25,3.99,2.58,1.64,2.39,1.58,2,0.0,0.0,0,0,0,0,2,1,1,1
478,31/05/2019,3rd Round,Sevastova A.,Mertens E.,12,20.0,3136,2305.0,2.0,1.0,1.72,2.1,1.4,2.89,1.1,6.94,1.79,2.13,1.51,2.55,1.8,2.25,1.75,2.09,3,1.0,1.0,1,1,1,1,1,2,0,0
479,31/05/2019,3rd Round,Vondrousova M.,Suarez Navarro C.,38,29.0,1457,1672.0,2.0,0.0,1.44,2.75,1.54,2.44,1.41,2.85,1.45,2.95,1.31,3.43,1.52,3.1,1.47,2.72,2,0.0,0.0,1,1,1,1,2,2,0,1
480,31/05/2019,3rd Round,Kanepi K.,Kudermetova V.,88,68.0,680,839.0,2.0,1.0,1.57,2.37,1.31,3.42,1.26,3.82,1.77,2.16,1.33,3.33,1.8,2.41,1.71,2.16,3,0.0,0.0,1,1,1,1,1,1,0,1
481,31/05/2019,3rd Round,Muguruza G.,Svitolina E.,19,9.0,2465,3967.0,2.0,0.0,1.9,1.9,1.1,6.94,1.11,6.44,1.98,1.91,1.16,5.24,2.0,1.94,1.94,1.87,2,0.0,0.0,0,0,0,0,4,3,1,1
482,31/05/2019,3rd Round,Stephens S.,Hercog P.,7,71.0,4552,809.0,2.0,1.0,1.28,3.75,1.41,2.85,1.04,10.92,1.29,3.89,1.39,3.0,1.32,4.05,1.28,3.74,3,1.0,1.0,1,1,1,1,4,0,1,1
483,31/05/2019,3rd Round,Vekic D.,Bencic B.,24,15.0,1940,2893.0,2.0,0.0,2.3,1.61,1.26,3.82,1.3,3.5,2.27,1.7,1.21,4.48,2.38,1.72,2.24,1.66,2,0.0,0.0,0,0,0,0,1,0,1,1
484,31/05/2019,3rd Round,Konta J.,Kuzmova V.,26,46.0,1785,1205.0,2.0,0.0,1.53,2.5,1.11,6.44,1.37,3.06,1.55,2.61,1.4,2.93,1.59,2.66,1.52,2.54,2,1.0,1.0,1,1,1,1,1,0,1,1
485,01/06/2019,3rd Round,Halep S.,Tsurenko L.,3,27.0,5533,1767.0,2.0,0.0,1.05,11.0,1.04,10.92,1.04,12.34,1.05,13.39,2.58,1.5,1.08,15.0,1.05,10.78,2,1.0,1.0,1,1,1,1,5,1,1,1
486,01/06/2019,3rd Round,Keys M.,Blinkova A.,14,117.0,2965,547.0,2.0,1.0,1.25,4.0,1.3,3.5,1.49,2.61,1.28,4.07,1.16,5.29,1.29,4.33,1.25,3.98,3,1.0,1.0,1,1,1,1,4,0,1,1
487,01/06/2019,3rd Round,Siniakova K.,Osaka N.,42,1.0,1277,6486.0,2.0,0.0,3.75,1.28,1.37,3.06,1.19,4.69,3.94,1.29,1.32,3.42,4.03,1.35,3.68,1.29,2,0.0,0.0,0,0,0,0,1,0,1,1
488,01/06/2019,3rd Round,Swiatek I.,Puig M.,104,59.0,613,983.0,2.0,1.0,1.57,2.37,1.04,12.34,3.16,1.35,1.6,2.47,1.35,3.21,1.63,2.5,1.59,2.37,3,0.0,0.0,1,1,1,1,4,0,1,1
489,01/06/2019,3rd Round,Bolsova A.,Alexandrova E.,137,58.0,423,988.0,2.0,0.0,2.1,1.72,1.49,2.61,2.03,1.76,2.13,1.79,1.72,2.11,2.15,1.85,2.07,1.77,2,0.0,0.0,0,0,0,0,1,0,1,1
490,01/06/2019,3rd Round,Anisimova A.,Begu I.,51,116.0,1110,554.0,2.0,0.0,1.4,3.0,1.19,4.69,2.12,1.71,1.43,3.02,3.19,1.35,1.45,3.15,1.4,2.96,2,1.0,1.0,1,1,1,1,2,2,0,1
491,01/06/2019,3rd Round,Kenin S.,Williams S.,35,10.0,1513,3521.0,2.0,0.0,4.5,1.2,3.16,1.35,1.02,16.49,5.19,1.2,1.09,7.39,5.25,1.22,4.79,1.19,2,0.0,0.0,0,0,0,0,3,3,0,0
492,01/06/2019,3rd Round,Barty A.,Petkovic A.,8,69.0,4420,825.0,2.0,0.0,1.14,5.5,2.03,1.76,1.22,4.32,1.14,6.49,1.36,3.18,1.18,7.2,1.14,5.77,2,1.0,1.0,1,1,1,1,1,0,1,1
493,02/06/2019,4th Round,Vondrousova M.,Sevastova A.,38,12.0,1457,3136.0,2.0,0.0,1.44,2.75,2.12,1.71,1.74,2.07,1.53,2.71,2.09,1.74,1.54,2.8,1.48,2.66,2,0.0,0.0,1,1,1,1,1,0,1,1
494,02/06/2019,4th Round,Martic P.,Kanepi K.,31,88.0,1615,680.0,2.0,1.0,1.3,3.5,1.02,16.49,1.15,5.55,1.34,3.57,2.18,1.68,1.36,3.72,1.32,3.4,3,1.0,1.0,1,1,1,1,1,0,1,1
495,02/06/2019,4th Round,Konta J.,Vekic D.,26,24.0,1785,1940.0,2.0,0.0,2.0,1.8,1.22,4.32,1.58,2.36,2.0,1.91,2.45,1.55,2.15,1.95,2.01,1.82,2,0.0,0.0,0,0,0,0,1,0,1,1
496,02/06/2019,4th Round,Stephens S.,Muguruza G.,7,19.0,4552,2465.0,2.0,0.0,2.2,1.66,1.74,2.07,1.08,7.89,2.25,1.72,1.71,2.13,2.4,1.74,2.24,1.66,2,1.0,1.0,0,0,0,0,3,2,1,1
497,03/06/2019,4th Round,Barty A.,Kenin S.,8,35.0,4420,1513.0,2.0,1.0,1.2,4.5,1.15,5.55,1.38,3.05,1.21,5.13,1.3,3.54,1.25,5.23,1.21,4.52,3,1.0,1.0,1,1,1,1,1,1,0,1
498,03/06/2019,4th Round,Keys M.,Siniakova K.,14,42.0,2965,1277.0,2.0,0.0,1.72,2.1,1.58,2.36,2.38,1.58,1.68,2.34,1.2,4.59,1.8,2.35,1.71,2.17,2,1.0,1.0,1,1,1,1,2,0,1,1
499,03/06/2019,4th Round,Halep S.,Swiatek I.,3,104.0,5533,613.0,2.0,0.0,1.14,5.5,1.08,7.89,1.04,11.39,1.19,5.46,1.19,4.73,1.2,5.7,1.17,5.21,2,1.0,1.0,1,1,1,1,3,3,0,1
500,03/06/2019,4th Round,Anisimova A.,Bolsova A.,51,137.0,1110,423.0,2.0,0.0,1.33,3.4,1.38,3.05,1.18,4.95,1.38,3.35,2.18,1.69,1.38,3.5,1.34,3.32,2,1.0,1.0,1,1,1,1,1,0,1,1
501,04/06/2019,Quarterfinals,Konta J.,Stephens S.,26,7.0,1785,4552.0,2.0,0.0,2.2,1.66,2.38,1.58,1.14,5.64,2.18,1.77,1.99,1.83,2.38,1.78,2.23,1.67,2,0.0,0.0,0,0,0,0,1,1,0,0
502,04/06/2019,Quarterfinals,Vondrousova M.,Martic P.,38,31.0,1457,1615.0,2.0,0.0,1.66,2.2,1.04,11.39,1.83,1.96,1.75,2.21,2.15,1.71,1.8,2.25,1.7,2.16,2,0.0,0.0,1,1,1,1,1,0,1,1
503,06/06/2019,Quarterfinals,Anisimova A.,Halep S.,51,3.0,1110,5533.0,2.0,0.0,5.0,1.16,1.18,4.95,1.06,9.33,5.61,1.18,1.57,2.42,6.1,1.2,5.2,1.17,2,0.0,0.0,0,0,0,0,1,2,0,0
504,06/06/2019,Quarterfinals,Barty A.,Keys M.,8,14.0,4420,2965.0,2.0,0.0,1.53,2.5,1.14,5.64,1.16,5.27,1.51,2.75,1.4,2.99,1.62,2.78,1.51,2.62,2,1.0,1.0,1,1,1,1,1,1,0,1
